code,num
C1072,751.5493496382702
C1128,1414.849919620938
C1456,569.8338938953958
C1840,476.02700668221576
C1332,1163.564531712595
C1563,2021.336451390849
C1794,1040.320981277875
C1640,571.6394482375379
C1377,300.71437827454605
C2072,265.0609677918728
C1472,461.3257745220185
C1006,176.0342206584558
C1083,479.836683312839
C1311,198.68877481930159
C2676,197.76942664511043
C2318,250.69755476876657
C1603,543.065988595342
C2523,313.87595057484526
C2177,163.11976783898433
C2411,585.7273620147894
C2033,222.24669547632408
C1604,370.8743542198126
C2535,453.46043601227353
C1040,392.28755939404704
C2417,405.6684469664339
C1812,103.50380191651297
C2253,118.00809310784717
C1294,482.4502044940941
C1772,439.76150553439834
C2646,478.94045903166284
C1152,1014.8318039691662
C2423,165.85030426346492
C1844,445.0448499408624
C1318,142.66740097682137
C1729,132.2698381545946
C1602,299.7623704327951
C1239,423.6554082775103
C1721,551.2374166356351
C1902,780.6053596404156
C1855,284.6001770209164
C2600,338.9969313717815
C1071,537.3852089674584
C2295,521.648237279704
C1621,570.6636220918498
C1852,943.132790174568
C2555,1342.243485194169
C1297,442.9976925182506
C2323,606.8106316034174
C2215,386.92556617691156
C2112,367.5765896342651
C1830,796.3394724082602
C2602,261.75805256279386
C2608,940.1869188393621
C1215,554.9925633013426
C2369,600.5589454998321
C1158,255.38077271468714
C1887,646.7723808528408
C1189,236.22038213218403
C1637,449.8239749172686
C1225,194.984365432705
C2374,330.18080528577804
C2397,590.4372373814635
C1105,992.0060448098752
C1782,450.6845910678145
C1629,229.20477607389256
C1708,251.2223059156223
C2144,533.6799513392754
C1617,805.1346220429886
C1149,529.6304269482131
C1323,380.13435945797227
C1064,616.1861489167115
C1019,250.14902898565532
C2269,561.5293045582166
C1416,942.5631187756604
C1250,1034.8998102794835
C1741,390.20280944744223
C1016,604.7636339713905
C2675,
C2436,631.71718177655
C2039,936.6115957149925
C1253,864.8152498702177
C2028,1108.3857256759068
C1166,331.9916794370371
C1135,216.98175325130873
C1216,323.0330535607845
C1593,207.49265255519964
C1826,193.15213590302562
C1827,390.0533706222741
C1564,261.9577517920087
C1495,880.2304959907761
C2653,801.7669780461883
C1392,676.939059587619
C2128,272.5188863682426
C1282,516.7343063387
C1521,1156.0898935550415
C2076,933.4215379681002
C1060,628.6697386002998
C2473,1147.3120735564291
C2557,766.2900873725941
C1835,783.5591023061673
C2224,582.2254263980966
C2222,387.2637806342959
C2430,821.0459500100935
C2497,732.7637396333186
C1494,1103.107145709956
C1457,541.7647769134616
C1525,1239.5232826284675
C1712,670.6905741864648
C2267,836.227299029955
C1623,308.87185095820496
C2131,597.7844005424532
C2691,1099.255507900717
C1147,743.404344307569
C1692,966.726038207945
C1570,827.4014894398114
C1474,121.87213189884265
C1633,124.86507333025521
C2113,474.3235188514245
C2175,962.937153597673
C2303,1622.8586107830502
C2547,541.1485573427622
C2292,564.57998535344
C1496,905.0623408512644
C1289,319.91768757996806
C1849,608.024450526898
C1003,216.71783365690422
C2268,228.67823548929823
C2551,424.10073990737123
C2688,74.35624399993137
C1030,39.19419857409471
C1327,
C2451,632.8475065931412
C1749,398.1527898502929
C1349,261.3382791169325
C2043,211.86679548422865
C1229,223.91550111937116
C2363,446.24312024509885
C1414,336.3591720257649
C2174,388.53554884305936
C2091,105.12010789279772
C2335,
C1841,54.12997849782994
C2404,128.28230356629538
C1683,187.5203429366152
C1038,319.758726825983
C2456,253.39183404479382
C1266,351.6611040032116
C2152,26.03426208703509
C1267,342.9071277058773
C2189,126.0686852205692
