code,num
C1072,770.1534723097683
C1128,1231.9200862077223
C1456,581.4354722583892
C1840,481.9183763254668
C1332,1140.0209148147628
C1563,2002.362337053994
C1794,1035.924234613636
C1640,550.2221556361404
C1377,365.78970530655124
C2072,279.6648785624619
C1472,473.93168905981486
C1006,290.97418848866363
C1083,472.37690246463546
C1311,310.1338547321219
C2676,302.9501932817563
C2318,285.65866714451676
C1603,481.00393783371544
C2523,312.47367389767305
C2177,154.4154466237964
C2411,700.746677714048
C2033,213.77666573089132
C1604,513.2546818357775
C2535,501.9532546606109
C1040,572.3471523714221
C2417,481.8161990941678
C1812,142.95989931077798
C2253,141.12427385072994
C1294,590.1515279662617
C1772,483.0261771505618
C2646,585.2972941755563
C1152,1415.5269303470036
C2423,161.8339331346254
C1844,474.16299013339926
C1318,262.5776918016606
C1729,167.3011513337298
C1602,310.80844070650477
C1239,359.3011569383782
C1721,634.8584671492493
C1902,841.3890514101242
C1855,320.50367695247627
C2600,419.6408380973927
C1071,511.0636225839891
C2295,466.2806202774299
C1621,567.9453473453723
C1852,812.6314861208814
C2555,1289.5133079721224
C1297,480.81940680863977
C2323,593.0138191306366
C2215,393.77233349365247
C2112,334.41533058096894
C1830,817.8173766606028
C2602,274.60199532064274
C2608,998.4655596722272
C1215,679.4537400057782
C2369,656.0619174244886
C1158,287.61473335646986
C1887,682.7828721234595
C1189,253.38921030698677
C1637,494.4674568740763
C1225,194.46737314050483
C2374,352.564367035907
C2397,539.6839768183133
C1105,905.5477893105764
C1782,473.58615408026327
C1629,220.0120926051289
C1708,277.3996659647079
C2144,604.4031259932154
C1617,976.1736657202435
C1149,564.1350402683101
C1323,436.86662332748114
C1064,683.2079213635382
C1019,280.06197399452645
C2269,569.272756858521
C1416,838.6294770285183
C1250,968.05646680064
C1741,422.6927477856605
C1016,613.7271984617145
C2675,728.3561189102262
C2436,785.9361852845497
C2039,920.9681746919719
C1253,833.2277788989511
C2028,1320.9771481263615
C1166,305.85353004215904
C1135,214.25219877357472
C1216,315.18632734572594
C1593,232.97364538094743
C1826,229.06128970720016
C1827,439.2604490295482
C1564,278.55399211199455
C1495,853.1582000558508
C2653,897.891301672219
C1392,605.3398797921543
C2128,274.53937800348484
C1282,605.991133880605
C1521,1086.3366170114616
C2076,1114.1012819281023
C1060,568.81289695572
C2473,839.8197571182693
C2557,891.3877035071229
C1835,823.7453206069483
C2224,803.1915408715655
C2222,361.58406447991155
C2430,807.3139853278464
C2497,535.7980051206295
C1494,953.0525894181642
C1457,583.3597224010657
C1525,1130.3003980187398
C1712,595.1418436703495
C2267,927.6367801569605
C1623,274.64907265437427
C2131,560.3231900501698
C2691,949.9569526769735
C1147,713.9532028822827
C1692,836.2787037572878
C1570,788.3180404723016
C1474,139.25145477706496
C1633,180.03466505661495
C2113,594.2307921700904
C2175,1163.5920483326743
C2303,1638.8087565498226
C2547,458.09049864082715
C2292,608.096804450112
C1496,803.8260630286109
C1289,301.9072382160905
C1849,621.3366857673251
C1003,262.0466191331823
C2268,566.5904609305072
C2551,440.579646504379
C2688,109.52483289012434
C1030,134.1804046596939
C1327,86.29061146552738
C2451,462.07348523221754
C1749,539.5917546683912
C1349,254.84903039133295
C2043,228.56787051248938
C1229,283.0876470693994
C2363,491.8216110050793
C1414,460.42742271832935
C2174,482.5074806899033
C2091,106.87508226092308
C2335,344.6351930803421
C1841,66.04655397780012
C2404,151.03905655988967
C1683,209.15662563071882
C1038,343.71487384292976
C2456,254.01664961189127
C1266,462.9811068890024
C2152,74.89289888079328
C1267,443.7382693937776
C2189,258.36249518653176
