code,num
C1072,722.3634672122587
C1128,1312.011872145464
C1456,515.7107384711742
C1840,468.4452134555405
C1332,1165.0043031057385
C1563,1959.8433644616728
C1794,991.077946465211
C1640,505.32632916257484
C1377,256.4730157590504
C2072,256.3619771179057
C1472,445.19406820843557
C1006,207.5692666061927
C1083,448.64095293791365
C1311,257.2316253066424
C2676,239.72985478867238
C2318,229.4658057859011
C1603,478.54864131510453
C2523,325.0830958411865
C2177,159.07336484592483
C2411,672.5368958574438
C2033,199.79486795737708
C1604,372.48655790559195
C2535,436.81220299081065
C1040,378.4229711845933
C2417,391.95862011971843
C1812,119.0289212759772
C2253,124.54780126077925
C1294,573.3492532803973
C1772,501.132048305862
C2646,520.765902967103
C1152,988.7597006893113
C2423,155.20702160057627
C1844,478.1908528874
C1318,222.85324597973892
C1729,129.5275722733391
C1602,320.1620760660039
C1239,356.8517257359668
C1721,567.4611204310448
C1902,775.9992378472158
C1855,279.17741930314423
C2600,362.94417524407424
C1071,508.88319406849644
C2295,496.88940385732474
C1621,583.508413499414
C1852,903.0839085061828
C2555,1357.163688711181
C1297,464.83654134203516
C2323,621.8469549762484
C2215,367.6776181928867
C2112,376.6008320294132
C1830,794.0030600023027
C2602,247.43922918974977
C2608,941.1660712471194
C1215,574.8818938197089
C2369,599.8060754578238
C1158,243.87712815734366
C1887,694.9896595990347
C1189,215.05657242110237
C1637,419.9327033025934
C1225,191.58571856281802
C2374,325.1940459551236
C2397,594.48591130991
C1105,981.9938947823676
C1782,431.4696753833277
C1629,229.32349174293137
C1708,258.6339827066865
C2144,465.01341283512767
C1617,770.1000931860647
C1149,544.168996091398
C1323,393.4776571052484
C1064,639.7603787625409
C1019,257.88063608642267
C2269,576.3135215405235
C1416,917.1739827557304
C1250,980.5658771184417
C1741,429.96749502381437
C1016,587.0748352121201
C2675,
C2436,599.3074820905524
C2039,934.4166459215028
C1253,859.2627777770743
C2028,1153.1689507064484
C1166,303.8120644672431
C1135,216.2378170129023
C1216,288.14180839906777
C1593,199.5443567524428
C1826,201.59042036728255
C1827,396.48055713576764
C1564,289.7802852586038
C1495,823.0467580770174
C2653,870.5216365698456
C1392,664.1144478456174
C2128,276.4361462868118
C1282,577.7981705245238
C1521,1070.1416595520138
C2076,910.795856664808
C1060,618.2301695988895
C2473,1122.4396231182022
C2557,719.8582830799849
C1835,805.8094268072441
C2224,633.3497061335277
C2222,366.00984157064295
C2430,761.3667665086839
C2497,694.0441613269355
C1494,973.7849019897939
C1457,546.6358083387554
C1525,1165.2558946074791
C1712,670.9834537484329
C2267,914.0592029640187
C1623,298.91648171108454
C2131,557.0715693313631
C2691,1023.2148165140669
C1147,739.7081880865636
C1692,999.5930207258262
C1570,860.8632908813142
C1474,113.79021749755661
C1633,145.3784818225703
C2113,536.4223094262991
C2175,909.106767749095
C2303,1527.4793399767884
C2547,512.7315004595325
C2292,675.7435620952809
C1496,837.0974084233177
C1289,301.54534360133255
C1849,622.8598357480399
C1003,205.27861635805982
C2268,392.38294407844984
C2551,482.9165204747775
C2688,79.05856364997379
C1030,32.214750130462775
C1327,
C2451,588.377701290741
C1749,412.40428163338
C1349,265.7628947247112
C2043,217.91097601397882
C1229,209.2676754715426
C2363,434.2725458048198
C1414,357.90642287001896
C2174,387.8915077512761
C2091,100.99568977690072
C2335,
C1841,52.95011978506927
C2404,124.33063291010257
C1683,167.7715372349759
C1038,338.59340000924
C2456,252.35114102157866
C1266,408.1509147660179
C2152,30.80840026952204
C1267,329.0029811426018
C2189,205.99249930233205
