code,num
C1072,720.7280672204474
C1128,1349.1272707136393
C1456,482.984430554739
C1840,465.6020568091541
C1332,1183.3418714391678
C1563,2096.581948698281
C1794,1028.4312224696905
C1640,542.5830865197545
C1377,212.9771211406951
C2072,258.7117739925568
C1472,469.1971524141823
C1006,194.87668263431016
C1083,422.81993352367283
C1311,225.39960752159553
C2676,236.79198881105074
C2318,215.1673840894993
C1603,473.1268016272748
C2523,401.79944153377505
C2177,155.297091583843
C2411,619.322971038554
C2033,217.3687655257079
C1604,352.5323965639407
C2535,456.1389788190583
C1040,388.97846169640684
C2417,428.1572362419223
C1812,123.13744686500513
C2253,123.4824112521538
C1294,589.9578666527863
C1772,483.5449867035367
C2646,512.0899179914126
C1152,996.4174858296101
C2423,157.54080732139118
C1844,491.63459937078085
C1318,181.84307702619896
C1729,133.9429652715086
C1602,313.54662449994794
C1239,390.5782678233387
C1721,573.5692941891526
C1902,785.464612855971
C1855,253.96798147704948
C2600,365.3905696030355
C1071,510.66710065982664
C2295,517.1012467593348
C1621,599.2268660551938
C1852,906.5571454054424
C2555,1433.0311239406403
C1297,447.8996621415745
C2323,618.7927689051381
C2215,397.18129143502125
C2112,385.2647975326146
C1830,747.0143507860396
C2602,259.9996014637375
C2608,932.5533964578678
C1215,554.5902458109284
C2369,623.5031708925235
C1158,242.44611101390808
C1887,682.3882300809559
C1189,228.5118649832593
C1637,418.01061154470517
C1225,188.93852851768762
C2374,324.3282982288225
C2397,580.0527638207345
C1105,993.3778796420208
C1782,446.2245742516881
C1629,229.11381567137255
C1708,269.05454040950013
C2144,498.40662735555634
C1617,724.8015927331063
C1149,512.671644492299
C1323,399.510437900274
C1064,641.0241552904988
C1019,261.8837291648357
C2269,594.2221951556999
C1416,947.8670647278485
C1250,1014.4228950159875
C1741,439.2254941018455
C1016,609.4099201023007
C2675,
C2436,630.4339107028184
C2039,921.2569001555978
C1253,875.7936402563882
C2028,1137.1618569000857
C1166,315.0692254856999
C1135,218.7630365765633
C1216,289.17938658784584
C1593,206.72464375821667
C1826,199.1998436795716
C1827,401.15978036541844
C1564,285.62383132283776
C1495,828.9404041781049
C2653,900.6870800071861
C1392,689.4881108757149
C2128,290.29348476544453
C1282,544.5526537656016
C1521,1098.146204342977
C2076,880.5023548788755
C1060,621.9244408720347
C2473,1119.3873851381293
C2557,669.476513828556
C1835,811.424283597619
C2224,580.0098325871768
C2222,379.7097947872472
C2430,773.2721359442425
C2497,764.5869934274434
C1494,1046.7487778956638
C1457,527.5760515520934
C1525,1147.7964324664683
C1712,681.0500377217878
C2267,931.0766201208734
C1623,304.44053589446787
C2131,588.2850849632554
C2691,1071.6589236134037
C1147,733.9763859256091
C1692,1015.5478247472814
C1570,860.8054709144682
C1474,119.27011291036541
C1633,139.16843116516446
C2113,538.065693601803
C2175,903.7871614171008
C2303,1681.8078317136078
C2547,507.71824397312224
C2292,696.690476304656
C1496,819.7505275166772
C1289,304.08065018455545
C1849,644.2807460987943
C1003,201.51932085716496
C2268,328.3051602872701
C2551,502.22314765500175
C2688,74.95881452566869
C1030,29.712490288127363
C1327,
C2451,599.5775267956235
C1749,403.65077785594525
C1349,286.2241180588742
C2043,212.40650212286215
C1229,260.63236333247835
C2363,430.6012369842798
C1414,364.5024789683229
C2174,371.5222256982516
C2091,98.70767584605412
C2335,
C1841,51.339497078413714
C2404,124.93235843294396
C1683,160.72035437266092
C1038,328.2465590354482
C2456,239.65900890520555
C1266,412.9350777825099
C2152,26.151450969415592
C1267,329.41926373203137
C2189,156.0894504693155
