code,num
C1072,716.2962504680231
C1128,1167.5654471176972
C1456,637.7320933002208
C1840,501.84268435718764
C1332,1085.922964926773
C1563,1615.688397371582
C1794,986.2053828532005
C1640,541.8772089868942
C1377,395.34626362735196
C2072,259.30753082303977
C1472,435.5676488851774
C1006,347.179534109001
C1083,441.82510197177345
C1311,276.4870811380259
C2676,309.432546724998
C2318,287.351623382963
C1603,483.8572099739912
C2523,306.201727358996
C2177,103.14022661299995
C2411,782.3702889908333
C2033,253.88587538829253
C1604,454.5351507469111
C2535,535.6824205985672
C1040,492.47263655480805
C2417,462.0855525029596
C1812,127.93840586007693
C2253,104.0920152960968
C1294,629.7689163110731
C1772,562.0458571231849
C2646,582.2004369852609
C1152,1233.4250143610807
C2423,160.62592242511317
C1844,454.7388251962668
C1318,248.97981222984208
C1729,148.8242567054392
C1602,310.9843561815876
C1239,387.08731520439727
C1721,600.7348448695243
C1902,827.25880344011
C1855,319.00156098082584
C2600,437.4516940616291
C1071,466.457024946749
C2295,422.4001128762679
C1621,542.055731950673
C1852,1012.7148289673373
C2555,1156.3080079943588
C1297,472.04174221326076
C2323,555.465647270435
C2215,342.42103930947826
C2112,363.4301869020779
C1830,818.8230820098687
C2602,249.69403970192272
C2608,1074.1348747100974
C1215,629.1250562433631
C2369,606.8567784142326
C1158,255.98102464136417
C1887,653.9177079408236
C1189,312.9564711453473
C1637,471.6798956898609
C1225,202.27604262548908
C2374,347.464717775306
C2397,517.962087222541
C1105,871.5160022018697
C1782,417.6364226932148
C1629,200.77254112500214
C1708,307.5497480624449
C2144,568.694193916782
C1617,999.2310237308552
C1149,557.7320900209863
C1323,496.52909159397507
C1064,690.538341684553
C1019,263.91693141768445
C2269,541.2703918303926
C1416,820.3806560993207
C1250,958.1044233930196
C1741,406.65174812252815
C1016,636.0452020237803
C2675,852.2319396628579
C2436,809.0905604201273
C2039,873.5208326557221
C1253,779.46743484437
C2028,1403.0684348646282
C1166,319.9708128859759
C1135,254.47033508876092
C1216,281.1055436605509
C1593,229.61523059448075
C1826,242.48217509392586
C1827,402.89508825680565
C1564,295.699481657345
C1495,897.4656399877724
C2653,910.4426724462713
C1392,585.8369087633438
C2128,273.932286767512
C1282,630.759966060993
C1521,1131.900270249792
C2076,1013.6937748931618
C1060,590.4475389502472
C2473,999.8096766459939
C2557,901.0823368063668
C1835,946.4021246147672
C2224,809.1785037803803
C2222,360.2601729256811
C2430,772.0530573188338
C2497,582.768856415409
C1494,1124.2416356572567
C1457,632.5965287268233
C1525,1163.613998124533
C1712,597.1068785009182
C2267,990.8226667141864
C1623,263.38210462429635
C2131,560.7226969797814
C2691,1264.0249483162008
C1147,794.6969778092883
C1692,986.5551098599417
C1570,879.4961718105844
C1474,134.0837039970468
C1633,162.16032753563996
C2113,566.4727562862448
C2175,949.3605810560535
C2303,1521.8813917545424
C2547,481.61796138356124
C2292,680.368393783323
C1496,842.0238202995592
C1289,341.34903268912944
C1849,601.4285690966993
C1003,288.8568747787879
C2268,611.0678171013008
C2551,503.12279381472877
C2688,103.42323168538198
C1030,113.8769459508076
C1327,139.88528621259024
C2451,505.3041810890893
C1749,562.5717907642357
C1349,271.570216868168
C2043,281.0155318730202
C1229,282.2209720890921
C2363,478.3605728632034
C1414,458.0238731644091
C2174,460.234977997067
C2091,107.61188589179932
C2335,407.9544921435271
C1841,84.53532397361911
C2404,283.50044024843623
C1683,257.64013776349316
C1038,369.0755689684888
C2456,242.92718654682338
C1266,481.816154493517
C2152,41.01439346843737
C1267,401.71736711621963
C2189,279.1465010255452
