code,num
C1072,778.2291537448649
C1128,1365.8259536578514
C1456,536.327324017349
C1840,447.0384613178428
C1332,1207.7372248313545
C1563,1885.739504877253
C1794,1008.3491279006187
C1640,534.4547829389879
C1377,306.3663423784249
C2072,257.6926048610766
C1472,432.9933492984819
C1006,214.27683046571133
C1083,387.73721598094096
C1311,277.16057459541025
C2676,192.89851592195177
C2318,251.84881960955823
C1603,416.9045847465037
C2523,301.10328238112515
C2177,162.6060981234133
C2411,652.5020746913885
C2033,215.6022870140901
C1604,473.74639009053436
C2535,542.4560887815637
C1040,442.94933899268847
C2417,379.2638325123356
C1812,111.62045567384119
C2253,101.18490017053307
C1294,619.7895260034358
C1772,406.91097888500644
C2646,599.4806216455129
C1152,970.9859213959736
C2423,157.05542664084123
C1844,484.5548968178811
C1318,218.3556636940637
C1729,124.33291979696662
C1602,302.9962468440649
C1239,355.8759333160801
C1721,622.415276466942
C1902,799.0531401442884
C1855,314.6264132219841
C2600,362.3875631447986
C1071,511.684227080071
C2295,488.7758808552367
C1621,562.110681992978
C1852,808.8355839420198
C2555,1271.2885993385335
C1297,459.16963837417836
C2323,578.8604761656516
C2215,409.7078533973957
C2112,306.2660680660023
C1830,807.9658281961852
C2602,261.3190874324108
C2608,1016.2023497548615
C1215,680.3422294348526
C2369,532.7458247507112
C1158,264.8075880347334
C1887,644.1244133644348
C1189,239.02003604677165
C1637,474.3707915386968
C1225,218.52818949860503
C2374,330.86577137826475
C2397,598.5681081613171
C1105,932.4472268588706
C1782,478.9837835154251
C1629,211.362471930986
C1708,272.01257746738867
C2144,562.8086039405828
C1617,933.4591611233668
C1149,559.8489825129366
C1323,402.6395024298797
C1064,673.3244190475069
C1019,262.61948288598444
C2269,563.6622905838216
C1416,913.3550055439091
C1250,1036.8920943191645
C1741,420.0048500846766
C1016,645.9610593412126
C2675,
C2436,720.9359601185897
C2039,940.6199361534916
C1253,846.775028570124
C2028,1115.6484916719376
C1166,309.37704502365546
C1135,207.38628421115425
C1216,298.56879607754365
C1593,217.98860299383162
C1826,188.79388414041856
C1827,416.75936065194577
C1564,287.03014837377987
C1495,958.6759687280949
C2653,965.41407663619
C1392,642.7111423024155
C2128,284.2414153719167
C1282,563.1190151071995
C1521,1064.3325173934074
C2076,998.0175547721652
C1060,583.6565983961866
C2473,920.1427553610911
C2557,792.1740473542108
C1835,719.5600228985676
C2224,733.7932052418741
C2222,367.64845107748016
C2430,726.5815225277998
C2497,511.8163285057357
C1494,1042.4425436727697
C1457,519.5073976764047
C1525,1165.7317117301848
C1712,628.3376951454418
C2267,865.8435139822601
C1623,288.5398864518467
C2131,547.3835425719064
C2691,930.1210747295999
C1147,819.7059235492552
C1692,910.7126693344113
C1570,804.5842280250203
C1474,123.1176199222687
C1633,135.5505702827586
C2113,501.15777605164
C2175,943.6666032672529
C2303,1544.9653470246735
C2547,475.9123702639123
C2292,580.382212955154
C1496,872.7007873334708
C1289,302.5423189029661
C1849,679.9804709254189
C1003,214.8553122304877
C2268,309.12645000389244
C2551,432.92600319489856
C2688,81.06100724325786
C1030,37.344072419715076
C1327,
C2451,482.43648937959637
C1749,412.4733982072443
C1349,265.9855220747483
C2043,191.5115139244906
C1229,199.56366120101544
C2363,459.14411584169505
C1414,385.43730959765185
C2174,384.31258268554376
C2091,93.85076971618682
C2335,
C1841,57.76898790461982
C2404,133.1164879035262
C1683,179.96765562357905
C1038,285.64559985332846
C2456,265.70893287649545
C1266,350.3903621753411
C2152,37.53760115355857
C1267,369.275758898669
C2189,211.2541950408619
