code,num
C1072,790.9259362774615
C1128,1405.0215895606402
C1456,548.7166039568258
C1840,468.4005780631484
C1332,1245.2546419349342
C1563,1909.8857630703103
C1794,999.5256876355043
C1640,557.5071123745428
C1377,301.8961360554442
C2072,264.6034436180703
C1472,456.97401516915215
C1006,238.18721698811387
C1083,426.65784881204166
C1311,288.881275246374
C2676,380.1510270116367
C2318,298.4339720015403
C1603,453.6612407433478
C2523,332.5994636572215
C2177,188.17309623037025
C2411,713.4816939361717
C2033,201.99001549400458
C1604,526.3605490462203
C2535,565.018628392959
C1040,441.2775627402598
C2417,387.21393968851396
C1812,166.54272501586806
C2253,167.40916851011417
C1294,631.4426343648329
C1772,420.90048374507006
C2646,566.1172021854111
C1152,1032.555632667371
C2423,168.71765660983914
C1844,491.9697924038242
C1318,258.06450521448124
C1729,164.33409151104593
C1602,325.92739547993153
C1239,413.82548375750997
C1721,636.5711312312568
C1902,849.4888638049987
C1855,337.7344548851081
C2600,405.01067229005827
C1071,508.98068946986916
C2295,470.9160673749875
C1621,567.9210440950994
C1852,844.6123066725538
C2555,1302.7305082813996
C1297,472.051341020033
C2323,589.01669825017
C2215,415.98804447851126
C2112,305.6267234614753
C1830,821.9916865319469
C2602,266.35904759241487
C2608,1003.450477863578
C1215,702.4521957441794
C2369,650.5623507511787
C1158,273.58967685753703
C1887,684.7366413495329
C1189,241.79508822846293
C1637,484.2824884843186
C1225,222.72729925099705
C2374,349.9738619990547
C2397,584.0963569793628
C1105,977.6396030605504
C1782,482.7782695347112
C1629,215.77804372090992
C1708,279.05769511094144
C2144,596.7564783772056
C1617,994.8923240258509
C1149,568.0852438106656
C1323,410.94808169684234
C1064,712.150397163916
C1019,267.3552687224603
C2269,569.7852852361583
C1416,933.7283156337664
C1250,1025.1033651888313
C1741,421.2362014757046
C1016,635.2339630542546
C2675,
C2436,730.321084913008
C2039,955.8347345560553
C1253,846.0601458499324
C2028,1181.760569262794
C1166,324.0987902625915
C1135,214.89526241356737
C1216,300.4646738465644
C1593,261.44949090869386
C1826,216.85072005740687
C1827,427.0518474445448
C1564,289.98437986396544
C1495,981.8627214079823
C2653,969.4157837041848
C1392,673.9086456963305
C2128,293.87458135099155
C1282,575.4627651195389
C1521,1079.134562987287
C2076,1087.1847356784783
C1060,581.5505291784627
C2473,930.9930610755608
C2557,879.6443119883236
C1835,758.406938836948
C2224,776.8033547362828
C2222,364.1676860795275
C2430,760.6197081953707
C2497,495.54508927254443
C1494,1042.7484097485726
C1457,555.6114611367952
C1525,1197.0030142189585
C1712,637.2613604317302
C2267,905.8170862083483
C1623,286.3246044422165
C2131,576.4943048619508
C2691,953.0558235922913
C1147,866.6485302812321
C1692,910.3723020577247
C1570,846.185690046946
C1474,131.087913578842
C1633,135.48803775660923
C2113,551.8827713260796
C2175,975.4481488243769
C2303,1553.8257306910405
C2547,476.7501983028363
C2292,587.9824145635032
C1496,839.8168112574813
C1289,307.0931116956454
C1849,677.7033956948172
C1003,226.3053388381305
C2268,369.47509205521544
C2551,463.0871761353043
C2688,85.79267180725968
C1030,38.61149908195737
C1327,
C2451,490.8300468323471
C1749,459.71707659846885
C1349,278.89275398146447
C2043,214.91932665405574
C1229,222.01447775110262
C2363,461.9003396985887
C1414,424.9114307569613
C2174,408.7014137053527
C2091,103.05094771111047
C2335,
C1841,59.033893282079546
C2404,133.82896754378186
C1683,195.45736343174747
C1038,299.7586131698131
C2456,267.479053316347
C1266,344.92454250166486
C2152,53.72593415694797
C1267,401.91304581392063
C2189,235.74612615668252
