code,num
C1072,778.594430664049
C1128,1333.9028094861017
C1456,553.6309801773867
C1840,474.8349288383754
C1332,1218.4458671919347
C1563,1953.0039930816242
C1794,995.897700366991
C1640,547.8206368427341
C1377,312.48815940640696
C2072,270.75515754092817
C1472,484.79049832855304
C1006,244.88992429308374
C1083,442.17189181432707
C1311,290.8274861210301
C2676,290.1742652925998
C2318,296.3317072991837
C1603,456.22531097959956
C2523,326.2610061488767
C2177,179.77682366187668
C2411,699.3309043886431
C2033,200.077824424927
C1604,524.15201100271
C2535,525.374446537413
C1040,463.68507261028435
C2417,398.0711454163371
C1812,136.52773030870682
C2253,156.30221200728175
C1294,586.0925020733523
C1772,426.0678357488672
C2646,583.8602954707669
C1152,1142.31076920833
C2423,156.86024984045585
C1844,517.5447824959725
C1318,248.46228381230043
C1729,173.43701369261888
C1602,332.01824072407203
C1239,379.33861070722924
C1721,634.7827921865252
C1902,827.4635125629031
C1855,332.7439182721464
C2600,395.26361531637065
C1071,498.18748062134273
C2295,469.19477753260804
C1621,577.4180411570168
C1852,840.895934341052
C2555,1318.5090526608074
C1297,456.32307062195343
C2323,595.9159819495998
C2215,410.78132105807595
C2112,313.44756006683315
C1830,813.0812683876959
C2602,274.46849484503264
C2608,1011.4793889512005
C1215,703.7425093638781
C2369,663.7416207729962
C1158,279.91728968843074
C1887,692.6781948430964
C1189,259.3816166516548
C1637,482.06007187840135
C1225,202.47633966401088
C2374,355.90834403846145
C2397,548.007833740204
C1105,950.3638594773311
C1782,487.9710716533157
C1629,207.82579491520988
C1708,275.9001985998934
C2144,584.5655212919505
C1617,990.5292220235465
C1149,547.9207581637131
C1323,416.5581755223203
C1064,681.1001646067787
C1019,271.8680242012698
C2269,560.4385356301152
C1416,899.2317940185004
C1250,1009.2051789978032
C1741,428.5478844620293
C1016,642.8274852941267
C2675,
C2436,757.2546789166022
C2039,904.4427741497727
C1253,808.1104184123444
C2028,1166.1382485353936
C1166,336.65705898517876
C1135,221.79514694684426
C1216,318.70470387822786
C1593,254.00730201588487
C1826,223.5560032804646
C1827,432.13050961304384
C1564,296.8102937527335
C1495,931.8758988923307
C2653,930.9318387733445
C1392,647.5005592828193
C2128,289.04960449222733
C1282,569.6332117339595
C1521,1096.4436009192316
C2076,1099.7978877795924
C1060,587.8474325575581
C2473,906.7748312133366
C2557,850.1104243628921
C1835,750.3990082769797
C2224,732.6107387566196
C2222,372.88410620563286
C2430,764.1208831971163
C2497,540.6681785719195
C1494,987.0026592201891
C1457,596.3734476217868
C1525,1174.2892326524948
C1712,619.5287606776777
C2267,895.2485539775346
C1623,279.6781531997831
C2131,579.0567118390834
C2691,941.9443764773584
C1147,834.376538064115
C1692,935.5965314029808
C1570,800.7828708474136
C1474,124.85662822669894
C1633,148.92027764724978
C2113,555.0662220789457
C2175,951.2483107163267
C2303,1590.3565028202868
C2547,483.22362096967674
C2292,607.8686547570699
C1496,808.3530769863255
C1289,313.6832858133043
C1849,672.2256797767714
C1003,237.7622365312267
C2268,414.44397364631055
C2551,468.34159017339016
C2688,91.56135849239571
C1030,44.14912232569968
C1327,
C2451,463.1815684585525
C1749,464.87402142865955
C1349,253.453776707274
C2043,213.69735174423505
C1229,229.04357796637882
C2363,453.5752562331968
C1414,444.8122132552093
C2174,410.9512176999216
C2091,97.76534135736584
C2335,
C1841,62.99369160707913
C2404,127.61914077004835
C1683,189.94162167563775
C1038,299.4168898858443
C2456,260.8357614302202
C1266,392.78910904901414
C2152,52.44124031169804
C1267,389.3971397348472
C2189,233.74897896987986
