code,num
C1072,685.4156638779134
C1128,1165.9198559836436
C1456,551.0740005951625
C1840,486.54428349238447
C1332,1107.5052848307425
C1563,1707.0578632091365
C1794,934.6459963439462
C1640,498.7920053451297
C1377,312.45639997496096
C2072,225.18018888827393
C1472,419.7569735768058
C1006,243.4137569223937
C1083,441.198251830085
C1311,259.0104456516847
C2676,318.21675536720056
C2318,245.08601996734672
C1603,502.4829806477662
C2523,306.5446309287415
C2177,151.88929922738888
C2411,696.8557356146125
C2033,204.93680477605142
C1604,381.3347866664584
C2535,454.9460819488993
C1040,442.21065696816675
C2417,428.65405234792877
C1812,130.47746145435374
C2253,151.55687963980165
C1294,514.0404383906489
C1772,488.96262767767644
C2646,506.5106278656011
C1152,1051.6599005509365
C2423,166.09539994864832
C1844,503.09177916457713
C1318,233.06360600850434
C1729,135.05166538331557
C1602,341.15581464242524
C1239,365.3603623540774
C1721,597.6882048248833
C1902,831.6217396447275
C1855,282.2371770274809
C2600,398.82375717241047
C1071,461.1854293880824
C2295,414.5120666656232
C1621,571.7958610662392
C1852,817.2147362802938
C2555,1162.1511105920267
C1297,481.77630846865827
C2323,587.6487406671795
C2215,354.40212313154376
C2112,360.8255152628721
C1830,761.6628450545101
C2602,248.32648551434306
C2608,978.3519015295677
C1215,577.4016393070144
C2369,573.4517940187383
C1158,228.6195836535359
C1887,664.3648775139077
C1189,247.89906088096922
C1637,421.16856729057747
C1225,178.7799700177733
C2374,330.0735516160257
C2397,516.0835014725864
C1105,893.323072161085
C1782,404.85667069309665
C1629,199.75120580172268
C1708,268.21605538507686
C2144,506.2169307347019
C1617,772.6491597277437
C1149,500.0455964783756
C1323,427.2193689909045
C1064,595.3814897563177
C1019,243.81015422651546
C2269,538.8460224039551
C1416,826.3728224990564
C1250,877.7325861661899
C1741,412.4480889253028
C1016,580.6097845372026
C2675,
C2436,721.1556870672318
C2039,870.5841394631818
C1253,753.1332762377925
C2028,1155.813708307102
C1166,261.5479326161948
C1135,216.90466117009254
C1216,278.42388343929326
C1593,188.70021524611315
C1826,202.98968531251546
C1827,358.2121410628457
C1564,302.5215768090843
C1495,822.6543841129189
C2653,750.2908043979905
C1392,610.0045981816587
C2128,259.89659842641106
C1282,595.6928221088735
C1521,1088.5810465577888
C2076,841.0619527776871
C1060,586.1023375714403
C2473,989.4876044637768
C2557,829.653135076764
C1835,824.3564408572835
C2224,674.592602048757
C2222,351.0836206440364
C2430,734.696248349467
C2497,624.2606094061052
C1494,948.4398508225315
C1457,583.1360267298677
C1525,1086.541066141395
C1712,596.0400717359003
C2267,914.2620734263899
C1623,260.3318393392979
C2131,557.6344984169265
C2691,1116.8351572955573
C1147,749.296138445911
C1692,897.6443392286997
C1570,745.7295970303488
C1474,109.52083482896427
C1633,154.3164829305639
C2113,529.6716000616067
C2175,842.4047373911941
C2303,1391.6002410169294
C2547,454.67696336901145
C2292,611.084792455744
C1496,695.5896721413992
C1289,309.36290829324355
C1849,568.0720332957947
C1003,213.28044521184867
C2268,481.3069824618068
C2551,456.22007181899704
C2688,78.74133177529433
C1030,33.985556502462146
C1327,
C2451,545.1417445829825
C1749,458.912021805492
C1349,252.26928356916258
C2043,219.28862308662048
C1229,217.2249338109593
C2363,422.8529989713984
C1414,395.64191039463407
C2174,430.4065428583614
C2091,89.05957531070894
C2335,
C1841,50.8632680225533
C2404,102.1640596952911
C1683,170.40912208112942
C1038,348.71212647255913
C2456,218.52471359340592
C1266,405.7310079993572
C2152,35.97335524778953
C1267,321.63826772363836
C2189,228.1144685725714
