code,num
C1072,774.758002509555
C1128,1326.2994040177985
C1456,564.6420178303487
C1840,488.0502191196814
C1332,1232.1873659235666
C1563,1986.3587599681664
C1794,1025.9058933304543
C1640,548.706348066242
C1377,312.8245693242185
C2072,279.2846525035743
C1472,478.17364474804276
C1006,261.4681121379597
C1083,437.0916422350915
C1311,304.121736382319
C2676,297.39905360091586
C2318,303.79113243210406
C1603,493.0676344636275
C2523,312.0200708656555
C2177,176.79836026009258
C2411,717.2521195854988
C2033,209.13363136394895
C1604,509.36946397816325
C2535,501.62978841047374
C1040,475.58870824256536
C2417,374.23838326425994
C1812,142.9133566506925
C2253,148.99034967712814
C1294,580.6843802882524
C1772,408.0593900077247
C2646,543.4393621174663
C1152,1175.8580735272644
C2423,167.5188319710971
C1844,496.3834518368882
C1318,270.5105019651711
C1729,168.23164012094955
C1602,325.9608957594902
C1239,381.3645126157678
C1721,625.9718987214749
C1902,838.2316722624055
C1855,334.5314693589178
C2600,423.14520605949457
C1071,518.8811725051035
C2295,471.70169497361405
C1621,591.9775797340919
C1852,853.5491959167333
C2555,1305.8744298627996
C1297,471.0533839789676
C2323,594.7752095263609
C2215,400.7693371274386
C2112,320.36632017934943
C1830,817.6442366712868
C2602,277.98233090751603
C2608,958.6397533881938
C1215,682.3372804629805
C2369,669.0156668836986
C1158,296.38061636439477
C1887,674.8532544472326
C1189,261.5028603807562
C1637,479.65930505187447
C1225,202.12247466626496
C2374,361.3321060229243
C2397,545.7875982500215
C1105,954.0331933189336
C1782,485.052620586088
C1629,215.58757690182853
C1708,272.91258288744183
C2144,608.0787206759787
C1617,942.4957233049686
C1149,556.5665074186553
C1323,415.92385353020217
C1064,688.6795600611119
C1019,291.44136449005657
C2269,585.4243287616938
C1416,931.1326643198727
C1250,1019.0996519510504
C1741,447.3729806196493
C1016,656.3737399438332
C2675,
C2436,761.2666492634735
C2039,882.2132646690973
C1253,807.0761522705056
C2028,1179.8657207250462
C1166,335.428461920755
C1135,217.98357509773734
C1216,314.38272700946857
C1593,267.05002192424394
C1826,226.3955206897311
C1827,437.9944105125161
C1564,287.63704729607986
C1495,933.9833536541325
C2653,940.581622655567
C1392,647.9131297129752
C2128,285.6983908326506
C1282,567.3191756693901
C1521,1093.2377630029612
C2076,1109.8604112806393
C1060,579.7183736112203
C2473,921.2203027338388
C2557,867.8285222212992
C1835,740.9736544611486
C2224,759.1365922344719
C2222,374.0089840201838
C2430,755.5402359501213
C2497,526.1102926759052
C1494,985.253923234117
C1457,592.6584092328883
C1525,1133.6958192141478
C1712,624.369033650109
C2267,863.8621143822319
C1623,280.8422381461247
C2131,582.1517362942049
C2691,939.9136938413924
C1147,841.4122558964059
C1692,895.4092770339373
C1570,768.7974209383884
C1474,123.82996312549707
C1633,131.8435807900757
C2113,556.9375219425067
C2175,927.1026772387909
C2303,1615.1720331926597
C2547,488.6436368006712
C2292,633.3464840780186
C1496,815.3994286424336
C1289,315.21897231256384
C1849,686.8481082042144
C1003,233.90501067629796
C2268,438.43993840335395
C2551,475.56661886120924
C2688,99.95556506097121
C1030,38.96574300080195
C1327,
C2451,463.49428879840525
C1749,454.5006188092229
C1349,256.89802736881046
C2043,215.75996481881174
C1229,252.38270394664843
C2363,434.2768510105008
C1414,454.35314589627234
C2174,418.5589254416481
C2091,101.19960063870062
C2335,
C1841,62.46838572571201
C2404,127.40828104665876
C1683,201.24318484203133
C1038,299.1877875950857
C2456,254.74534627899396
C1266,393.5131841300165
C2152,55.072747576256184
C1267,397.5652037504979
C2189,230.92813705002868
