code,num
C1072,778.6542898618933
C1128,1285.785510295852
C1456,506.0482230006854
C1840,406.1569734619761
C1332,1202.713959953868
C1563,1894.6505015346818
C1794,925.4135124873441
C1640,502.0164001757031
C1377,275.85652946519565
C2072,265.57448168396326
C1472,448.67354569455375
C1006,205.95194725288786
C1083,392.82111584728443
C1311,260.064959920807
C2676,257.67168304403833
C2318,215.31472492410978
C1603,450.9608423672198
C2523,314.50184309098483
C2177,160.0605068125044
C2411,662.1087407793959
C2033,185.9252415108494
C1604,390.4155310306861
C2535,474.38021636816364
C1040,396.3026483924946
C2417,371.8036214078616
C1812,108.70547333542827
C2253,124.11092870213618
C1294,592.2007357721227
C1772,456.78819629378154
C2646,625.437150934569
C1152,1036.4048167723745
C2423,128.9542649887675
C1844,485.0180390308882
C1318,236.3429950313424
C1729,131.30158948791885
C1602,332.3720358962552
C1239,369.35426552115734
C1721,632.369994068454
C1902,842.7203624411866
C1855,315.7791337245005
C2600,335.9468190479779
C1071,540.5798223209873
C2295,495.1729916530894
C1621,580.3975762504886
C1852,834.9057408664556
C2555,1372.2936173524906
C1297,468.3016409594289
C2323,583.6950745840518
C2215,417.907413792107
C2112,317.1938853931766
C1830,805.8289140267534
C2602,242.36873161729358
C2608,1011.0381933686605
C1215,653.456467519086
C2369,587.769994240378
C1158,256.44202161452864
C1887,683.6809007882013
C1189,254.65565287355497
C1637,497.7941119225524
C1225,182.91019892170223
C2374,334.9844116305998
C2397,540.3836336824629
C1105,952.7972260012193
C1782,494.9601303466857
C1629,196.55457544244405
C1708,274.23760685882553
C2144,533.9074843827353
C1617,919.8624530434904
C1149,577.0471743312253
C1323,409.8904096787532
C1064,704.8181943979765
C1019,261.16236764457375
C2269,571.6726562548032
C1416,889.8711291574132
C1250,980.1480334109864
C1741,412.6246679790687
C1016,657.7161885527441
C2675,0.0
C2436,626.6850085191159
C2039,877.9848659869253
C1253,780.351932501813
C2028,1093.977109865815
C1166,348.8702945375653
C1135,211.4690414509969
C1216,278.4719523670793
C1593,230.831720375579
C1826,204.41142680020016
C1827,436.5205944309241
C1564,300.5649527992049
C1495,952.8724536729467
C2653,927.5092884150201
C1392,648.0238259898351
C2128,284.30704521784463
C1282,569.48205512168
C1521,1008.0430505527962
C2076,894.297346798698
C1060,571.5785448565038
C2473,898.649923615612
C2557,729.6686662488245
C1835,765.7920799176164
C2224,735.7917791002105
C2222,382.1613267012866
C2430,706.0126378033583
C2497,495.1436961954006
C1494,917.0797506879667
C1457,504.6024687792653
C1525,1152.6471535187688
C1712,643.0402583204192
C2267,870.461225488118
C1623,277.39016220475355
C2131,569.2218331715308
C2691,891.1388309377376
C1147,754.2822537517287
C1692,944.6218369719917
C1570,789.0461511280687
C1474,98.13840195839303
C1633,99.6147504754671
C2113,555.8750426545821
C2175,894.4152599757127
C2303,1542.4589548503955
C2547,474.85227759689207
C2292,590.9378818439075
C1496,831.7599094678598
C1289,322.26102254736344
C1849,640.8384603074043
C1003,209.6467644587077
C2268,330.7517943590361
C2551,443.68076511485015
C2688,85.21108863875678
C1030,36.58465277918827
C1327,0.0
C2451,461.0610703277489
C1749,411.3632644693247
C1349,267.1876777642835
C2043,182.97130801663656
C1229,205.81463462666852
C2363,433.1031153446186
C1414,402.15064473613904
C2174,346.0328567949167
C2091,81.59981078560646
C2335,0.0
C1841,60.60069179454034
C2404,112.08034022720543
C1683,174.01074686814346
C1038,282.2459904811036
C2456,262.34916437713633
C1266,373.9435016217775
C2152,37.29455710102473
C1267,356.1190679211721
C2189,209.79624382503948
